,hashtag,hashtag_class,true_segmentation
4088,9245Кузнецов,8,000100000001
4089,3020Жизней,8,0001000001
4090,Левой,5,00001
4091,Искренне0352,8,000000010001
4092,Корпусов,5,00000001
4093,06Музыкальная,8,0100000000001
4094,Трудовой,5,00000001
4095,5954Урале,8,000100001
4096,Троицкий89,8,0000000101
4097,Правилам5,8,000000011
4098,Диалог60,8,00000101
4099,Проводилась,5,00000000001
4100,2340Приехал,8,00010000001
4101,0713Четыре,8,0001000001
4102,Вопросами,5,000000001
4103,014Оружия,8,001000001
4104,Мальчик3,8,00000011
4105,Обеспечении50,8,0000000000101
4106,Признаки,5,00000001
4107,Карабина3,8,000000011
4108,Столичного,5,0000000001
4109,Институтов,5,0000000001
4110,3331Погода,8,0001000001
4111,Большинство,5,00000000001
4112,783Разными,8,0010000001
4113,Снизился,5,00000001
4114,8826Входить,8,00010000001
4115,Игоря9,8,000011
4116,Подмосковного,5,0000000000001
4117,Удара2,8,000011
4118,Конного4454,8,00000010001
4119,Уникальным109,8,0000000001001
4120,Оказался,5,00000001
4121,Водой6162,8,000010001
4122,Алексеевна,5,0000000001
4123,Пожарную055,8,00000001001
4124,Структур,5,00000001
4125,Поддержанию,5,00000000001
4126,Вручен,5,000001
4127,Подписка,5,00000001
4128,Замечательные,5,0000000000001
4129,Отдаленных,5,0000000001
4130,Турнире,5,0000001
4131,Заметнее,5,00000001
4132,Проживающих23,8,0000000000101
4133,Русые6,8,000011
4134,Оренбургской5,8,0000000000011
4135,Горе,5,0001
4136,Скрылись,5,00000001
4137,7Объявлена,8,1000000001
4138,Зиму77,8,000101
4139,Случаи,5,000001
4140,Традицию,5,00000001
4141,2212Рекомендации,8,0001000000000001
4142,8426Канала,8,0001000001
4143,Петербургском,5,0000000000001
4144,Чрезвычайным,5,000000000001
4145,Полку0458,8,000010001
4146,Ручного,5,0000001
4147,Великобритании,5,00000000000001
4148,Вручение81,8,0000000101
4149,417Виталий,8,0010000001
4150,Модификации,5,00000000001
4151,Решаются,5,00000001
4152,75Звонков,8,010000001
4153,77Вымогательство,8,0100000000000001
4154,Удостоен14,8,0000000101
4155,Использованием,5,00000000000001
4156,Изменений28,8,00000000101
4157,Бпла,5,0001
4158,Телефонов,5,000000001
4159,Круглосуточно,5,0000000000001
4160,Установленным15,8,000000000000101
4161,Встретиться78,8,0000000000101
4162,Состоянии,5,000000001
4163,Викторины,5,000000001
4164,Коробок,5,0000001
4165,Участницы,5,000000001
4166,3Добровольное,8,1000000000001
4167,Способна,5,00000001
4168,129Химического,8,00100000000001
4169,9Обязательства,8,10000000000001
4170,767Девушкам,8,00100000001
4171,805Образа,8,001000001
4172,Сообщить,5,00000001
4173,Отказался,5,000000001
4174,Правоохранителей5613,8,00000000000000010001
4175,Североморск,5,00000000001
4176,Лавину,5,000001
4177,Энгельс,5,0000001
4178,097Грабежа,8,0010000001
4179,Стандартный,5,00000000001
4180,Мероприятия,5,00000000001
4181,Расходы9327,8,00000010001
4182,Культурный,5,0000000001
4183,Роли2547,8,00010001
4184,Родственниками,5,00000000000001
4185,Национальных00,8,00000000000101
4186,Группам589,8,0000001001
4187,9196Специфике,8,0001000000001
4188,Общая,5,00001
4189,Толмачево,5,000000001
4190,Вопросе,5,0000001
4191,Крымского41,8,00000000101
4192,Раскрытия,5,000000001
4193,3Строительстве,8,10000000000001
4194,6868Противоправного,8,0001000000000000001
4195,Признательности693,8,000000000000001001
4196,Родного,5,0000001
4197,Достигает,5,000000001
4198,37Администрации,8,010000000000001
4199,Выдающихся,5,0000000001
4200,Рассмотреть1,8,000000000011
4201,Алексею,5,0000001
4202,66Электричества,8,010000000000001
4203,Зиновьев,5,00000001
4204,Способов5238,8,000000010001
4205,Отправлений5,8,000000000011
4206,Зеленоградскому,5,000000000000001
4207,Рассказал3,8,0000000011
4208,Профессионального,5,00000000000000001
4209,4731Пола,8,00010001
4210,06Бе,8,0101
4211,Закавказья,5,0000000001
4212,Заслон62,8,00000101
4213,Зарегистрировано,5,0000000000000001
4214,Светло,5,000001
4215,Души69,8,000101
4216,Торжественная99,8,000000000000101
4217,Восемь,5,000001
4218,Люди,5,0001
4219,Иностранной,5,00000000001
4220,Оформления579,8,0000000001001
4221,Пожелать,5,00000001
4222,Выиграть1196,8,000000010001
4223,3Весточки,8,100000001
4224,64Названием,8,01000000001
4225,5735Приказа,8,00010000001
4226,Соответствующих,5,000000000000001
4227,Событиям,5,00000001
4228,Спутниковой,5,00000000001
4229,Полевых,5,0000001
4230,46Сентябрь,8,0100000001
4231,Га,5,01
4232,Истребителях,5,000000000001
4233,Перевозчиков,5,000000000001
4234,6Следственных,8,1000000000001
4235,Памятными5,8,0000000011
4236,Принести,5,00000001
4237,6Происшествия,8,1000000000001
4238,4Правоохранительными,8,10000000000000000001
4239,466Рассказывают,8,001000000000001
4240,Высоту,5,000001
4241,6Обстановкой,8,100000000001
4242,Ямской,5,000001
4243,Владельцы7,8,0000000011
4244,Кухни,5,00001
4245,9737Подписку,8,000100000001
4246,Русского,5,00000001
4247,Событиями,5,000000001
4248,Основ5,8,000011
4249,Детей,5,00001
4250,5Оао,8,1001
4251,Традиция724,8,00000001001
4252,Тушении,5,0000001
4253,Матчей5,8,0000011
4254,8004Инструкцию,8,00010000000001
4255,Приема,5,000001
4256,Нравится,5,00000001
4257,11Ведомственных,8,010000000000001
4258,Делегация,5,000000001
4259,Кольцу,5,000001
4260,1965Ледовитого,8,00010000000001
4261,Определен,5,000000001
4262,16Близ,8,010001
4263,Надзора2,8,00000011
4264,Прессы11,8,00000101
4265,Безопасностьэто,5,000000000000001
4266,Несовершеннолетнего,5,0000000000000000001
4267,Мелкий20,8,00000101
4268,Афганистане,5,00000000001
4269,Таки088,8,0001001
4270,Предусматривает,5,000000000000001
4271,0312Герою,8,000100001
4272,Архитектуры5105,8,000000000010001
4273,Россияне0517,8,000000010001
4274,Оружия42,8,00000101
4275,Объезд506,8,000001001
4276,4736Погибшему,8,0001000000001
4277,Видами,5,000001
4278,Особые,5,000001
4279,803Корвет,8,001000001
4280,Поздравлениям,5,0000000000001
4281,Купите,5,000001
4282,3Преодолевали,8,1000000000001
4283,8Дэйр,8,10001
4284,6Избегать,8,100000001
4285,Заблуждение,5,00000000001
4286,6Тренировке,8,10000000001
