,hashtag,hashtag_class,true_segmentation
13467,сотрудниковпогибшихисполнении_представили,3,00000000001000000010000000001100000000001
13468,околочеловек_составили,3,0000100000011000000001
13469,телосложенияволосытемные_преступного,3,000000000001000001000001100000000001
13470,Личных_0427,1,00000110001
13471,мамочкаселфисмамойНоября_условиях,1,000000100000000001000001100000001
13472,незамедлительноприбыли_64,3,0000000000000010000001101
13473,якунинотметил_2,3,000001000000111
13474,мчсмчсроссиисегодня_Незаконного,3,0010000000010000001100000000001
13475,Прогулку_73,2,00000001101
13476,почетного_4,0,00000000111
13477,россиимогут_кадров,3,000001000011000001
13478,незаконнойбанковской_главными,3,00000000010000000001100000001
13479,Уроженцев_7,2,00000000111
13480,вниманиеуделено_выходят,3,00000001000000110000001
13481,мчсроссиикрымскиеспасатели_одежду,3,000000001000000010000000011000001
13482,акваториисредиземногоморя_остановка,3,00000000100000000000100011000000001
13483,подразделениймчс_Североморска,3,00000000000010011000000000001
13484,Дальнейшем_просто,2,00000000011000001
13485,почтовыйобмен_сегодняшний,3,0000000100001100000000001
13486,почтовыхящиков_8,3,0000000100000111
13487,почтароссииРаботает_отдел,1,0000100000100000001100001
13488,юрийтитовподробнее_Хоровод,3,00010000100000000110000001
13489,ХЭЦ_квест,0,001100001
13490,АвиадартсАрми_Приказом,2,0000000010001100000001
13491,активнуюгражданскуюпозицию_узлы,3,0000000100000000001000000110001
13492,стражуСотрудники_российская,1,000001000000000110000000001
13493,МВЭЩ_члены,0,0001100001
13494,сегодняИсполняется_0874,1,00000010000000000110001
13495,ВосточногоОкругаМосквы_Заботы,2,00000000010000010000011000001
13496,предметовпервойнеобходимости_Поставки,3,0000000010000010000000000001100000001
13497,МвдПетровкаОграничения_Началом,2,001000000010000000000110000001
13498,сына_6627,0,000110001
13499,последним_Гку,0,0000000011001
13500,Годовщине_Победы,4,0000000011000001
13501,обороны_стран,4,0000001100001
13502,Днем_Пожарной_Охраны,4,00011000000011000001
13503,Человек_Единиц_Техники,4,0000001100000110000001
13504,россии_удалось,4,00000110000001
13505,Мвд_Ормвд,4,001100001
13506,розыска_увд_сао,4,000000110011001
13507,Участковых_Уполномоченных,4,0000000001100000000000001
13508,Проверил_Готовность,4,0000000110000000001
13509,Заместитель_Начальника,4,0000000000110000000001
13510,ознакомиться_нашем_сайте,4,000000000001100001100001
13511,начальника_полиции_начальника,4,00000000011000000110000000001
13512,Морской_Авиации_Тихоокеанского,4,000000110000001100000000000001
13513,сбыт_героина,4,000110000001
13514,Горячей_Линии_Мчс,4,00000011000011001
13515,Ночное_Время_Суток,4,000001100001100001
13516,Покушение_Незаконные_Производство,4,000000001100000000011000000000001
13517,Любое_Время_Суток,4,00001100001100001
13518,основные_задачи,4,000000011000001
13519,выводе_российской,4,00000110000000001
13520,телефон_памятку_твоя,4,00000011000000110001
13521,Москвы_Санкт,4,000001100001
13522,обязательно_просмотру,4,000000000011000000001
13523,Полиции_Зеленограда,4,0000001100000000001
13524,Участие_Конкурсе,4,0000001100000001
13525,проведении_массовых_мероприятий,4,0000000001100000001100000000001
13526,верховный_главнокомандующий,4,000000001100000000000000001
13527,Сотрудники_Управления_Экономической,4,00000000011000000000110000000000001
13528,Безопасности_Дорожного,4,0000000000011000000001
13529,Вынесен_Обвинительный_Приговор,4,000000110000000000001100000001
13530,гаубиц_мста,4,00000110001
13531,Телосложения_Волосы,4,0000000000011000001
13532,Спортивный_Праздник_Московской,4,000000000110000000110000000001
13533,тяжких_особо,4,000001100001
13534,пропаганде_дпс,4,00000000011001
13535,середины_века,4,0000000110001
13536,Управлением_Увд_Цао,4,0000000000110011001
13537,Полиция_Новости_Кража,4,000000110000001100001
13538,авиацией_вкс_россии,4,0000000110011000001
13539,форум_армия,4,00001100001
13540,Океанографическое_Исследовательское,4,00000000000000001100000000000000001
13541,Общероссийский_День_Приема,4,00000000000001100011000001
13542,россии_дмитрий,4,00000110000001
13543,полковника_внутренней,4,000000000110000000001
13544,мастеров_спорта,4,000000011000001
13545,Составом_Вооруженных,4,00000001100000000001
13546,Рисками_Катастроф_Стихийных,4,000000110000000011000000001
13547,Смогут_Бесплатно_Получить,4,0000011000000001100000001
13548,Новости_Наркотики_Полицейские,4,00000011000000001100000000001
13549,Подписки_Невыезде_Мвд,4,000000011000000011001
13550,Телефон_Памятку_Твоя,4,00000011000000110001
13551,Транспорта_Марта,4,0000000001100001
13552,России_Воскресенье,4,000001100000000001
13553,Впервые_Истории,4,000000110000001
13554,Западному_Округу_Столицы,4,000000001100000110000001
13555,россии_работают,4,000001100000001
13556,дорожно_транспортные_происшествия,4,000000110000000000011000000000001
13557,Время_Службы,4,000011000001
